PassengerId,Survived
1107,0.4473651534806134
1108,0.45616500348239164
1109,0.47679141009186127
1110,0.5895895475368613
1111,0.4136425752290212
1112,0.6247153413004407
1113,0.4136425752290212
1114,0.557189312288009
1115,0.4136425752290212
1116,0.5834952006609185
1117,0.4949393881592943
1118,0.4136425752290212
1119,0.45616500348239164
1120,0.41474709027874657
1121,0.42439044212352506
1122,0.44319861673348465
1123,0.5800262298540521
1124,0.4464105973531187
1125,0.4143792857883933
1126,0.5231997065024707
1127,0.4136425752290212
1128,0.5097344830690805
1129,0.42537169745315234
1130,0.5493144550349819
1131,0.6491940939627628
1132,0.5834952006609185
1133,0.6217085430765711
1134,0.47790193407651427
1135,0.4136425752290212
1136,0.43981094924725495
1137,0.5054909408381152
1138,0.5500155859130725
1139,0.43089592115052366
1140,0.6235150019722336
1141,0.4948470924819358
1142,0.6235150019722336
1143,0.38454614789687896
1144,0.5268293991703081
1145,0.4138665183764951
1146,0.4138665183764951
1147,0.4136425752290212
1148,0.4143792857883933
1149,0.4136425752290212
1150,0.5493144550349819
1151,0.4136425752290212
1152,0.44783115877543367
1153,0.4136425752290212
1154,0.6235150019722336
1155,0.45120173436836075
1156,0.4353879321744608
1157,0.4136425752290212
1158,0.462065184776385
1159,0.4136425752290212
1160,0.45153984442736417
1161,0.4136425752290212
1162,0.4757154169769785
1163,0.4143792857883933
1164,0.6574517022237407
1165,0.4944892519268761
1166,0.42537169745315234
1167,0.6235150019722336
1168,0.42416215910642535
1169,0.4724261103295335
1170,0.47282628841813945
1171,0.42416215910642535
1172,0.45153984442736417
1173,0.4375958846837286
1174,0.45616500348239164
1175,0.4603709903040248
1176,0.45120173436836075
1177,0.4138665183764951
1178,0.4136425752290212
1179,0.5110656479906011
1180,0.43001015936410103
1181,0.4136425752290212
1182,0.47004304900952815
1183,0.45616500348239164
1184,0.42537169745315234
1185,0.4462503956038591
1186,0.4138665183764951
1187,0.4138665183764951
1188,0.6247153413004407
1189,0.426179640179526
1190,0.47004304900952815
1191,0.4136425752290212
1192,0.4136425752290212
1193,0.4391123256841101
1194,0.4714585876345249
1195,0.4138665183764951
1196,0.45616500348239164
1197,0.5817892191988783
1198,0.5129192341467796
1199,0.4728189155469702
1200,0.46076239532116176
1201,0.4848993105413254
1202,0.4136425752290212
1203,0.42537169745315234
1204,0.4136425752290212
1205,0.45575507325603837
1206,0.5895895475368613
1207,0.45616500348239164
1208,0.5119265097520532
1209,0.42416215910642535
1210,0.4138665183764951
1211,0.43089592115052366
1212,0.4138665183764951
1213,0.430288958108374
1214,0.41947703363544653
1215,0.47144698634934945
1216,0.5816146638968808
1217,0.4136425752290212
1218,0.6543034551690169
1219,0.48512745650187916
1220,0.47282628841813945
1221,0.42416215910642535
1222,0.6217085430765711
1223,0.4484263460050839
1224,0.42537169745315234
1225,0.4603629766251872
1226,0.4138665183764951
1227,0.4406275078528511
1228,0.42416215910642535
1229,0.45934324583021996
1230,0.4311242041676234
1231,0.4255079756320123
1232,0.42416215910642535
1233,0.4136425752290212
1234,0.4454868137840603
1235,0.6437961971039587
1236,0.4144821582295037
1237,0.45153984442736417
1238,0.42439044212352506
1239,0.46026010276097207
1240,0.42439044212352506
1241,0.5493144550349819
1242,0.6491940939627628
1243,0.42439044212352506
1244,0.4388346429602507
1245,0.48255700513911753
1246,0.48674656368967284
1247,0.44692662534669797
1248,0.5816098351429648
1249,0.4136425752290212
1250,0.4143792857883933
1251,0.4857990775995029
1252,0.4256414004937974
1253,0.5565289162220467
1254,0.5500155859130725
1255,0.4138665183764951
1256,0.6574517022237407
1257,0.4729436529233619
1258,0.4607570629972563
1259,0.4452019387707187
1260,0.6229189362297349
1261,0.4353879321744608
1262,0.47282628841813945
1263,0.5905919073289467
1264,0.4458497156773618
1265,0.4238185365386801
1266,0.5756015680663663
1267,0.5855725311890168
1268,0.45124338970143063
1269,0.42416215910642535
1270,0.4549599669260365
1271,0.4550268132144165
1272,0.4143792857883933
1273,0.4146041565565312
1274,0.45152898323271107
1275,0.4857990775995029
1276,0.42416215910642535
1277,0.6235150019722336
1278,0.4138665183764951
1279,0.4240434073068181
1280,0.4143792857883933
1281,0.46291864566823926
1282,0.46093408595145074
1283,0.6456109679959532
1284,0.45825940903992124
1285,0.4240434073068181
1286,0.44616492787390616
1287,0.6543034551690169
1288,0.4146041565565312
1289,0.5895895475368613
1290,0.4136425752290212
1291,0.4143792857883933
1292,0.5839160307056885
1293,0.4724261103295335
1294,0.6247153413004407
1295,0.47004304900952815
1296,0.5117237046135407
1297,0.4364367553681814
1298,0.47282628841813945
1299,0.47824933662424074
1300,0.45616500348239164
1301,0.45120173436836075
1302,0.45616500348239164
1303,0.6539105142065075
1304,0.45153984442736417
1305,0.4136425752290212
1306,0.5895841713306931
1307,0.4136425752290212
1308,0.4136425752290212
1309,0.42545902092812327
