PassengerId,Survived
1017,0.38965285428120067
1018,0.3044782293007312
1019,0.3215166405826916
1020,0.36163847466892873
1021,0.33165373049657293
1022,0.3264271868773248
1023,0.45374578350842365
1024,0.22154681664065826
1025,0.3931378442082819
1026,0.29720531568608205
1027,0.31203006099813163
1028,0.34302106928162307
1029,0.3760754269760157
1030,0.3133676844259642
1031,0.24602177582870693
1032,0.21804271963552538
1033,0.5903123487305162
1034,0.49778840801316593
1035,0.35853311939127125
1036,0.45959634292861784
1037,0.33461264738493984
1038,0.43017493798626577
1039,0.32410189879917245
1040,0.45341406466573675
1041,0.35853311939127125
1042,0.7402488244767083
1043,0.3354692375842226
1044,0.29955943103896815
1045,0.3588143035013947
1046,0.25072001831554813
1047,0.31203006099813163
1048,0.5821816489406849
1049,0.3226273903280503
1050,0.4687340923701046
1051,0.3708057706294026
1052,0.34141393905690104
1053,0.3933574749090419
1054,0.5271562226963764
1055,0.30978114209378765
1056,0.36163847466892873
1057,0.32477583616775696
1058,0.4929511040904659
1059,0.2629563039708967
1060,0.6030178289739083
1061,0.3133676844259642
1062,0.3110575684832973
1063,0.34302106928162307
1064,0.36948789802604326
1065,0.3354692375842226
1066,0.2490881076152483
1067,0.6644583237227887
1068,0.5358511337213503
1069,0.501093651971301
1070,0.7400288332009407
1071,0.733103590423111
1072,0.35853311939127125
1073,0.4754235742972141
1074,0.737590530859143
1075,0.31273765427086037
1076,0.5913999713286645
1077,0.36163847466892873
1078,0.673481468168439
1079,0.339169823342437
1080,0.24467856650850198
1081,0.36163847466892873
1082,0.4392899218298266
1083,0.40930037036126227
1084,0.37751925166847417
1085,0.3364506430686313
1086,0.518026386095425
1087,0.30676666043615314
1088,0.6097986048740429
1089,0.31839127934318523
1090,0.36194425609604913
1091,0.3133676844259642
1092,0.3365640859943731
1093,0.43714415775654974
1094,0.5218885093860287
1095,0.5271562226963764
1096,0.3760754269760157
1097,0.4398509390102822
1098,0.3320026770717293
1099,0.3694960877934496
1100,0.587780726385277
1101,0.3186094001806977
1102,0.33461264738493984
1103,0.30978114209378765
1104,0.39606945839245306
1105,0.6611633283685743
1106,0.34129738820882394
1107,0.4484332897459657
1108,0.34049056513765386
1109,0.3943071156307644
1110,0.5803079301289035
1111,0.3306812379817386
1112,0.673481468168439
1113,0.32410189879917245
1114,0.5280523918993179
1115,0.3044782293007312
1116,0.591585927105887
1117,0.3518687648417219
1118,0.3044782293007312
1119,0.34141393905690104
1120,0.3247472626392656
1121,0.37367363972880263
1122,0.4019340665073398
1123,0.6054100724855063
1124,0.36035659804729275
1125,0.31273765427086037
1126,0.5474214918703222
1127,0.3044782293007312
1128,0.501993487554191
1129,0.323519504723261
1130,0.5196043909989759
1131,0.738814706724549
1132,0.591585927105887
1133,0.6679624207279216
1134,0.4469410155463031
1135,0.3110575684832973
1136,0.31149470473996593
1137,0.5228018727963705
1138,0.5196043909989759
1139,0.38859379529971066
1140,0.6679624207279216
1141,0.3518687648417219
1142,0.6659583839245311
1143,0.2588467089142409
1144,0.5360483023213107
1145,0.33165373049657293
1146,0.3339790185747253
1147,0.3110575684832973
1148,0.31273765427086037
1149,0.3306812379817386
1150,0.5196043909989759
1151,0.3044782293007312
1152,0.3780645302675156
1153,0.3044782293007312
1154,0.673481468168439
1155,0.35228382011967785
1156,0.38355126000622547
1157,0.3110575684832973
1158,0.38757590153292953
1159,0.3110575684832973
1160,0.3133676844259642
1161,0.339169823342437
1162,0.44781276185333607
1163,0.31273765427086037
1164,0.7412775288012923
1165,0.39780636401976627
1166,0.3354692375842226
1167,0.6679624207279216
1168,0.35853311939127125
1169,0.4348065884673532
1170,0.4372202806302133
1171,0.37027758918102976
1172,0.3133676844259642
1173,0.4026407061639602
1174,0.34141393905690104
1175,0.33195906373066425
1176,0.3411093471359109
1177,0.30676666043615314
1178,0.3110575684832973
1179,0.550500079880103
1180,0.3814879897982482
1181,0.3306812379817386
1182,0.4313084778750835
1183,0.32317441898481925
1184,0.3354692375842226
1185,0.3552585317912009
1186,0.3339790185747253
1187,0.3186094001806977
1188,0.6659583839245311
1189,0.3562874367333255
1190,0.4313084778750835
1191,0.29921482873875266
1192,0.29921482873875266
1193,0.3970097728508235
1194,0.42346593727823584
1195,0.33165373049657293
1196,0.34141393905690104
1197,0.5982113905727012
1198,0.5217431379237708
1199,0.4459426505852286
1200,0.412871710422925
1201,0.3352996794256967
1202,0.31986578781430736
1203,0.323519504723261
1204,0.3110575684832973
1205,0.3320026770717293
1206,0.5792199540709942
1207,0.3371778280720359
1208,0.49670043195525665
1209,0.37027758918102976
1210,0.3186094001806977
1211,0.39223290996082333
1212,0.3186094001806977
1213,0.3900685258202327
1214,0.3792679816904777
1215,0.4671360697098673
1216,0.5844477406156294
1217,0.3032018029112216
1218,0.7400288332009407
1219,0.43644527591253196
1220,0.4317012331896957
1221,0.37027758918102976
1222,0.6679624207279216
1223,0.39887105072306983
1224,0.3354692375842226
1225,0.34144544672056804
1226,0.3186094001806977
1227,0.4204729039128283
1228,0.36612180803140215
1229,0.35594459940913364
1230,0.40134352402428386
1231,0.3396752033479143
1232,0.37027758918102976
1233,0.29921482873875266
1234,0.23989184034135855
1235,0.7320156143652018
1236,0.3294194008323798
1237,0.3385171694507786
1238,0.3760754269760157
1239,0.3255437738096898
1240,0.3694960877934496
1241,0.5196043909989759
1242,0.737786002399965
1243,0.3760754269760157
1244,0.37676542286432335
1245,0.4471258376681174
1246,0.39215003819161603
1247,0.40229254349867877
1248,0.5710189497891114
1249,0.3110575684832973
1250,0.31273765427086037
1251,0.3608334309039661
1252,0.2726574605174132
1253,0.5437622112645797
1254,0.5196043909989759
1255,0.3382330696791391
1256,0.7412775288012923
1257,0.2326997272411067
1258,0.3899815463274907
1259,0.24738556437079462
1260,0.6687867936683034
1261,0.38355126000622547
1262,0.4985956801913339
1263,0.5923602139313949
1264,0.3819184012486912
1265,0.34021554276249844
1266,0.5577781740168278
1267,0.5914527676704635
1268,0.3133676844259642
1269,0.37027758918102976
1270,0.407304406231337
1271,0.2597715975356718
1272,0.31273765427086037
1273,0.32028948596826085
1274,0.3191885985722188
1275,0.38965285428120067
1276,0.35853311939127125
1277,0.6679624207279216
1278,0.31203006099813163
1279,0.3364506430686313
1280,0.30615831508829433
1281,0.40397074496711854
1282,0.43358607469104365
1283,0.7361564131069837
1284,0.4345951562720002
1285,0.34026737441022836
1286,0.3498482559721533
1287,0.737590530859143
1288,0.31371014678569475
1289,0.5914628921817086
1290,0.3044782293007312
1291,0.3008949145263157
1292,0.5821816489406849
1293,0.44480896927034413
1294,0.6687867936683034
1295,0.4573569833419833
1296,0.5115350141556976
1297,0.3991196114269276
1298,0.4721956805827377
1299,0.44749032692931695
1300,0.34141393905690104
1301,0.35228382011967785
1302,0.34141393905690104
1303,0.7397652300834134
1304,0.3226273903280503
1305,0.3306812379817386
1306,0.5923602139313949
1307,0.29921482873875266
1308,0.3306812379817386
1309,0.3604934024970172
